fixture_id,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_total_shots,away_total_shots,home_blocked_shots,away_blocked_shots,home_shots_insidebox,away_shots_insidebox,home_shots_outsidebox,away_shots_outsidebox,home_fouls,away_fouls,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_ball_possession,away_ball_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_total_passes,away_total_passes,home_passes_accurate,away_passes_accurate,home_passes_pct,away_passes_pct,home_expected_goals,away_expected_goals
1049137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208021,5.0,2.0,7.0,4.0,14.0,10.0,2.0,4.0,7.0,6.0,7.0,4.0,12.0,10.0,7.0,8.0,3.0,1.0,55.0,45.0,2.0,3.0,,,2.0,4.0,482.0,384.0,408.0,306.0,85.0,80.0,2.43,0.44
1208497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208022,2.0,5.0,2.0,6.0,7.0,18.0,3.0,7.0,5.0,12.0,2.0,6.0,9.0,18.0,2.0,10.0,5.0,0.0,38.0,62.0,3.0,1.0,,,3.0,2.0,347.0,570.0,272.0,492.0,78.0,86.0,0.45,2.65
1208025,1.0,4.0,0.0,4.0,3.0,19.0,2.0,11.0,3.0,13.0,0.0,6.0,15.0,16.0,3.0,12.0,1.0,2.0,22.0,78.0,2.0,4.0,1.0,0.0,3.0,0.0,181.0,649.0,117.0,579.0,65.0,89.0,0.25,1.77
1208023,6.0,3.0,6.0,5.0,18.0,9.0,6.0,1.0,12.0,6.0,6.0,3.0,17.0,14.0,8.0,2.0,0.0,1.0,53.0,47.0,2.0,2.0,,,3.0,4.0,420.0,375.0,357.0,307.0,85.0,82.0,1.24,0.47
1208026,8.0,4.0,3.0,6.0,14.0,13.0,3.0,3.0,8.0,6.0,6.0,7.0,17.0,8.0,2.0,6.0,1.0,4.0,53.0,47.0,1.0,3.0,,,3.0,7.0,503.0,432.0,402.0,335.0,80.0,78.0,1.3,1.22
1208024,1.0,5.0,4.0,3.0,9.0,10.0,4.0,2.0,6.0,9.0,3.0,1.0,8.0,8.0,1.0,5.0,7.0,1.0,38.0,62.0,1.0,1.0,1.0,0.0,2.0,1.0,344.0,575.0,266.0,492.0,77.0,86.0,0.45,1.43
1213747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208027,3.0,3.0,7.0,6.0,14.0,15.0,4.0,6.0,11.0,10.0,3.0,5.0,18.0,11.0,5.0,3.0,1.0,1.0,52.0,48.0,1.0,2.0,,,1.0,3.0,417.0,394.0,352.0,329.0,84.0,84.0,2.46,2.03
1223598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208028,5.0,6.0,3.0,4.0,9.0,14.0,1.0,4.0,8.0,6.0,1.0,8.0,6.0,15.0,4.0,7.0,1.0,3.0,46.0,54.0,1.0,5.0,,,6.0,3.0,403.0,481.0,311.0,389.0,77.0,81.0,1.59,1.17
